cprs_id,platform,platform_id,name,url,contest_id,difficulty_raw,difficulty_normalized,tags_original_str,tags_unified_str,solve_count,acceptance_rate,is_premium
ac:toyota2023spring_final_f,atcoder,toyota2023spring_final_f,F. Forbidden Pattern,https://atcoder.jp/contests/toyota2023spring-final-open/tasks/toyota2023spring_final_f,toyota2023spring-final-open,,,,,,,False
ac:toyota2023spring_final_g,atcoder,toyota2023spring_final_g,G. Git Gud,https://atcoder.jp/contests/toyota2023spring-final-open/tasks/toyota2023spring_final_g,toyota2023spring-final-open,,,,,,,False
ac:toyota2023summer_final_a,atcoder,toyota2023summer_final_a,A. Transit Warehouse,https://atcoder.jp/contests/toyota2023summer-final-open/tasks/toyota2023summer_final_a,toyota2023summer-final-open,,,,,,,False
ac:toyota_hc_2023spring_a,atcoder,toyota_hc_2023spring_a,A. Container Loading,https://atcoder.jp/contests/toyota-hc-2023spring/tasks/toyota_hc_2023spring_a,toyota-hc-2023spring,,,,,,,False
ac:tricky_1,atcoder,tricky_1,A. 整数割り算,https://atcoder.jp/contests/tricky/tasks/tricky_1,tricky,,,,,,,False
ac:tricky_2,atcoder,tricky_2,B. 一変数方程式,https://atcoder.jp/contests/tricky/tasks/tricky_2,tricky,,,,,,,False
ac:tricky_3,atcoder,tricky_3,C. 階乗と素因数,https://atcoder.jp/contests/tricky/tasks/tricky_3,tricky,,,,,,,False
ac:tricky_4,atcoder,tricky_4,D. 高橋くんレーシング,https://atcoder.jp/contests/tricky/tasks/tricky_4,tricky,,,,,,,False
ac:tricky_5,atcoder,tricky_5,E. 雲と影,https://atcoder.jp/contests/tricky/tasks/tricky_5,tricky,,,,,,,False
ac:ttpc2015_a,atcoder,ttpc2015_a,A. ぼくの学生証,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_a,ttpc2015,,,,,,,False
ac:ttpc2015_b,atcoder,ttpc2015_b,B. ラー油,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_b,ttpc2015,,,,,,,False
ac:ttpc2015_c,atcoder,ttpc2015_c,C. おおおかやま,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_c,ttpc2015,,,,,,,False
ac:ttpc2015_d,atcoder,ttpc2015_d,D. 文字列と素数,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_d,ttpc2015,,,,,,,False
ac:ttpc2015_e,atcoder,ttpc2015_e,E. マス目色ぬり,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_e,ttpc2015,,,,,,,False
ac:ttpc2015_f,atcoder,ttpc2015_f,F. レシート,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_f,ttpc2015,,,,,,,False
ac:ttpc2015_g,atcoder,ttpc2015_g,G. titech分離,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_g,ttpc2015,,,,,,,False
ac:ttpc2015_h,atcoder,ttpc2015_h,H. 包囲,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_h,ttpc2015,,,,,,,False
ac:ttpc2015_i,atcoder,ttpc2015_i,I. そーっとソート,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_i,ttpc2015,,,,,,,False
ac:ttpc2015_j,atcoder,ttpc2015_j,J. 指さし,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_j,ttpc2015,,,,,,,False
ac:ttpc2015_k,atcoder,ttpc2015_k,K. 麻雀,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_k,ttpc2015,,,,,,,False
ac:ttpc2015_l,atcoder,ttpc2015_l,L. グラフ色ぬり,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_l,ttpc2015,,,,,,,False
ac:ttpc2015_m,atcoder,ttpc2015_m,M. コインと無向グラフ,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_m,ttpc2015,,,,,,,False
ac:ttpc2015_n,atcoder,ttpc2015_n,N. 何かグラフの問題,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_n,ttpc2015,,,,,,,False
ac:ttpc2015_o,atcoder,ttpc2015_o,O. 数列色ぬり,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_o,ttpc2015,,,,,,,False
ac:ttpc2015_p,atcoder,ttpc2015_p,P. Dancing stars on regular expression!,https://atcoder.jp/contests/ttpc2015/tasks/ttpc2015_p,ttpc2015,,,,,,,False
ac:ttpc2019_a,atcoder,ttpc2019_a,A. Next TTPC,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_a,ttpc2019,,,,,,,False
ac:ttpc2019_b,atcoder,ttpc2019_b,B. okyoech,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_b,ttpc2019,,,,,,,False
ac:ttpc2019_c,atcoder,ttpc2019_c,C. XOR Filling,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_c,ttpc2019,,,,,,,False
ac:ttpc2019_d,atcoder,ttpc2019_d,D. 素数取りゲーム,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_d,ttpc2019,,,,,,,False
ac:ttpc2019_e,atcoder,ttpc2019_e,E. N法陣,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_e,ttpc2019,,,,,,,False
ac:ttpc2019_f,atcoder,ttpc2019_f,F. Road Construction,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_f,ttpc2019,,,,,,,False
ac:ttpc2019_g,atcoder,ttpc2019_g,G. Palindromic Love Letter,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_g,ttpc2019,,,,,,,False
ac:ttpc2019_h,atcoder,ttpc2019_h,H. 救援,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_h,ttpc2019,,,,,,,False
ac:ttpc2019_i,atcoder,ttpc2019_i,I. I hate P,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_i,ttpc2019,,,,,,,False
ac:ttpc2019_j,atcoder,ttpc2019_j,J. 動的無計画法,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_j,ttpc2019,,,,,,,False
ac:ttpc2019_k,atcoder,ttpc2019_k,K. サーキュレーション,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_k,ttpc2019,,,,,,,False
ac:ttpc2019_l,atcoder,ttpc2019_l,L. 多項式の零点の個数,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_l,ttpc2019,,,,,,,False
ac:ttpc2019_m,atcoder,ttpc2019_m,M. Inversion Numbers of Tree,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_m,ttpc2019,,,,,,,False
ac:ttpc2019_n,atcoder,ttpc2019_n,N. 瓜二つ,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_n,ttpc2019,,,,,,,False
ac:ttpc2019_o,atcoder,ttpc2019_o,O. oneesan puzzle,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_o,ttpc2019,,,,,,,False
ac:ttpc2022_a,atcoder,ttpc2022_a,A. Next TTPC 2,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_a,ttpc2022,,,,,,,False
ac:ttpc2022_b,atcoder,ttpc2022_b,B. Magical Wallet,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_b,ttpc2022,,,,,,,False
ac:ttpc2022_c,atcoder,ttpc2022_c,C. Five Med Sum,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_c,ttpc2022,,,,,,,False
ac:ttpc2022_d,atcoder,ttpc2022_d,D. XOR Tree Path,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_d,ttpc2022,,,,,,,False
ac:ttpc2022_e,atcoder,ttpc2022_e,E. Name Value,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_e,ttpc2022,,,,,,,False
ac:ttpc2022_f,atcoder,ttpc2022_f,F. Make Convex Sequence,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_f,ttpc2022,,,,,,,False
ac:ttpc2022_g,atcoder,ttpc2022_g,G. Count Arithmetic Progression,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_g,ttpc2022,,,,,,,False
ac:ttpc2022_h,atcoder,ttpc2022_h,H. Colorful Graph,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_h,ttpc2022,,,,,,,False
ac:ttpc2022_i,atcoder,ttpc2022_i,I. XOR Reachable,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_i,ttpc2022,,,,,,,False
ac:ttpc2022_j,atcoder,ttpc2022_j,J. Jewel Game,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_j,ttpc2022,,,,,,,False
ac:ttpc2022_k,atcoder,ttpc2022_k,K. Peaceful Results,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_k,ttpc2022,,,,,,,False
ac:ttpc2022_l,atcoder,ttpc2022_l,L. Range NEQ,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_l,ttpc2022,,,,,,,False
ac:ttpc2022_m,atcoder,ttpc2022_m,M. Many Products,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_m,ttpc2022,,,,,,,False
ac:ttpc2022_n,atcoder,ttpc2022_n,N. Expanded Hull,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_n,ttpc2022,,,,,,,False
ac:ttpc2022_o,atcoder,ttpc2022_o,O. Parallel Processing,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_o,ttpc2022,,,,,,,False
ac:ttpc2023_a,atcoder,ttpc2023_a,A. Numerous Elimination,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_a,ttpc2023,,,,,,,False
ac:ttpc2023_b,atcoder,ttpc2023_b,B. Almost Large,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_b,ttpc2023,,,,,,,False
ac:ttpc2023_c,atcoder,ttpc2023_c,C. Yet Another Simple Math Problem,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_c,ttpc2023,,,,,,,False
ac:ttpc2023_d,atcoder,ttpc2023_d,D. Spacecraft,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_d,ttpc2023,,,,,,,False
ac:ttpc2023_e,atcoder,ttpc2023_e,E. R-Connected Components,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_e,ttpc2023,,,,,,,False
ac:ttpc2023_f,atcoder,ttpc2023_f,F. N^a (log N)^b,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_f,ttpc2023,,,,,,,False
ac:ttpc2023_g,atcoder,ttpc2023_g,G. Cola,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_g,ttpc2023,,,,,,,False
ac:ttpc2023_h,atcoder,ttpc2023_h,H. 404 Chotto Found,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_h,ttpc2023,,,,,,,False
ac:ttpc2023_i,atcoder,ttpc2023_i,I. T Tile Placement Counting,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_i,ttpc2023,,,,,,,False
ac:ttpc2023_j,atcoder,ttpc2023_j,J. Set Construction,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_j,ttpc2023,,,,,,,False
ac:ttpc2023_k,atcoder,ttpc2023_k,K. Dense Planting,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_k,ttpc2023,,,,,,,False
ac:ttpc2023_l,atcoder,ttpc2023_l,L. Next TTPC 3,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_l,ttpc2023,,,,,,,False
ac:ttpc2023_m,atcoder,ttpc2023_m,M. Sum is Integer,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_m,ttpc2023,,,,,,,False
ac:ttpc2023_n,atcoder,ttpc2023_n,N. Bracket Sequestion,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_n,ttpc2023,,,,,,,False
ac:ttpc2023_o,atcoder,ttpc2023_o,O. 2D Parentheses,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_o,ttpc2023,,,,,,,False
ac:ttpc2023_p,atcoder,ttpc2023_p,P. Bridge Elimination,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_p,ttpc2023,,,,,,,False
ac:ttpc2024_1_a,atcoder,ttpc2024_1_a,A. Don't Detect Cycle,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_1_a,ttpc2024_2,,,,,,,False
ac:ttpc2024_1_b,atcoder,ttpc2024_1_b,B. Self Checkout,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_1_b,ttpc2024_2,,,,,,,False
ac:ttpc2024_1_c,atcoder,ttpc2024_1_c,C. Segment Tree,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_1_c,ttpc2024_2,,,,,,,False
ac:ttpc2024_1_d,atcoder,ttpc2024_1_d,D. A xor B plus C ,https://atcoder.jp/contests/ttpc2024_1/tasks/ttpc2024_1_d,ttpc2024_1,,,,,,,False
ac:ttpc2024_1_e,atcoder,ttpc2024_1_e,E. ReTravel,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_1_e,ttpc2024_2,,,,,,,False
ac:ttpc2024_1_f,atcoder,ttpc2024_1_f,F. Origami Warp,https://atcoder.jp/contests/ttpc2024_1/tasks/ttpc2024_1_f,ttpc2024_1,,,,,,,False
ac:ttpc2024_1_g,atcoder,ttpc2024_1_g,G. Diverge and Converge,https://atcoder.jp/contests/ttpc2024_1/tasks/ttpc2024_1_g,ttpc2024_1,,,,,,,False
ac:ttpc2024_1_h,atcoder,ttpc2024_1_h,H. Two Convex Sets,https://atcoder.jp/contests/ttpc2024_1/tasks/ttpc2024_1_h,ttpc2024_1,,,,,,,False
ac:ttpc2024_1_i,atcoder,ttpc2024_1_i,I. Near Pair,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_1_i,ttpc2024_2,,,,,,,False
ac:ttpc2024_1_j,atcoder,ttpc2024_1_j,J. Grid Construction,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_1_j,ttpc2024_2,,,,,,,False
ac:ttpc2024_1_k,atcoder,ttpc2024_1_k,K. Sum is One,https://atcoder.jp/contests/ttpc2024_1/tasks/ttpc2024_1_k,ttpc2024_1,,,,,,,False
ac:ttpc2024_1_l,atcoder,ttpc2024_1_l,L. Long Sequence Inversion 2,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_1_l,ttpc2024_2,,,,,,,False
ac:ttpc2024_1_m,atcoder,ttpc2024_1_m,M. Cartesian Trees,https://atcoder.jp/contests/ttpc2024_1/tasks/ttpc2024_1_m,ttpc2024_1,,,,,,,False
ac:ttpc2024_2_d,atcoder,ttpc2024_2_d,D. Odd Xor,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_2_d,ttpc2024_2,,,,,,,False
ac:ttpc2024_2_f,atcoder,ttpc2024_2_f,F. I prefer ISCT,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_2_f,ttpc2024_2,,,,,,,False
ac:ttpc2024_2_g,atcoder,ttpc2024_2_g,G. Coloring Tree,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_2_g,ttpc2024_2,,,,,,,False
ac:ttpc2024_2_h,atcoder,ttpc2024_2_h,H. TTPC Never Ends,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_2_h,ttpc2024_2,,,,,,,False
ac:ttpc2024_2_k,atcoder,ttpc2024_2_k,K. 01 Abs Sum,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_2_k,ttpc2024_2,,,,,,,False
ac:ttpc2024_2_m,atcoder,ttpc2024_2_m,M. Colorful Stone Sorting ,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_2_m,ttpc2024_2,,,,,,,False
ac:ttpc2024_2_n,atcoder,ttpc2024_2_n,N. Adjacent Game,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_2_n,ttpc2024_2,,,,,,,False
ac:ttpc2024_2_o,atcoder,ttpc2024_2_o,O. Marunomi for All Prefixes,https://atcoder.jp/contests/ttpc2024_2/tasks/ttpc2024_2_o,ttpc2024_2,,,,,,,False
ac:tupc2022_a,atcoder,tupc2022_a,A. Sum Sort,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_a,tupc2022,,,,,,,False
ac:tupc2022_b,atcoder,tupc2022_b,B. Snowy Aobayama,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_b,tupc2022,,,,,,,False
ac:tupc2022_c,atcoder,tupc2022_c,C. Flip Grid,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_c,tupc2022,,,,,,,False
ac:tupc2022_d,atcoder,tupc2022_d,D. Zeta Sum,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_d,tupc2022,,,,,,,False
ac:tupc2022_e,atcoder,tupc2022_e,E. 00-11 Rotation,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_e,tupc2022,,,,,,,False
ac:tupc2022_f,atcoder,tupc2022_f,F. Block Rotation,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_f,tupc2022,,,,,,,False
ac:tupc2022_g,atcoder,tupc2022_g,G. All Pairs,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_g,tupc2022,,,,,,,False
ac:tupc2022_h,atcoder,tupc2022_h,H. Next Permutation,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_h,tupc2022,,,,,,,False
ac:tupc2022_i,atcoder,tupc2022_i,I. Count Setwise Coprime,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_i,tupc2022,,,,,,,False
ac:tupc2022_j,atcoder,tupc2022_j,J. AMidA,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_j,tupc2022,,,,,,,False
ac:tupc2022_k,atcoder,tupc2022_k,K. Lebesgue Integral,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_k,tupc2022,,,,,,,False
ac:tupc2022_l,atcoder,tupc2022_l,L. Inversion High and Low,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_l,tupc2022,,,,,,,False
ac:tupc2022_m,atcoder,tupc2022_m,M. Fractal Tree Isomorphism,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_m,tupc2022,,,,,,,False
ac:tupc2022_n,atcoder,tupc2022_n,N. Matrix Game,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_n,tupc2022,,,,,,,False
ac:tupc2022_o,atcoder,tupc2022_o,O. Equidistant Binary String,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_o,tupc2022,,,,,,,False
ac:tupc2023_a,atcoder,tupc2023_a,A. Namboku / Tozai Line,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_a,tupc2023,,,,,,,False
ac:tupc2023_b,atcoder,tupc2023_b,B. 012 Grid,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_b,tupc2023,,,,,,,False
ac:tupc2023_c,atcoder,tupc2023_c,C. Topological Sort,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_c,tupc2023,,,,,,,False
ac:tupc2023_d,atcoder,tupc2023_d,D. Shift Puzzle,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_d,tupc2023,,,,,,,False
ac:tupc2023_e,atcoder,tupc2023_e,E. And DNA,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_e,tupc2023,,,,,,,False
ac:tupc2023_f,atcoder,tupc2023_f,F. Hotel,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_f,tupc2023,,,,,,,False
ac:tupc2023_g,atcoder,tupc2023_g,G. Min Nim,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_g,tupc2023,,,,,,,False
ac:tupc2023_h,atcoder,tupc2023_h,H. Count Pseudo-Palindromes,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_h,tupc2023,,,,,,,False
ac:tupc2023_i,atcoder,tupc2023_i,I. Maximize Array,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_i,tupc2023,,,,,,,False
ac:tupc2023_j,atcoder,tupc2023_j,J. Colored Complete Graph,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_j,tupc2023,,,,,,,False
ac:tupc2023_k,atcoder,tupc2023_k,K. (mod HW+1),https://atcoder.jp/contests/tupc2023/tasks/tupc2023_k,tupc2023,,,,,,,False
ac:tupc2023_l,atcoder,tupc2023_l,L. Random Mex,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_l,tupc2023,,,,,,,False
ac:tupc2023_m,atcoder,tupc2023_m,M. Vivid Colors,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_m,tupc2023,,,,,,,False
ac:tupc2023_n,atcoder,tupc2023_n,N. Do Not Turn Back,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_n,tupc2023,,,,,,,False
ac:tupc2023_o,atcoder,tupc2023_o,O. 0100 Insertion,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_o,tupc2023,,,,,,,False
ac:tupc2023_p,atcoder,tupc2023_p,P. Sub Brackets,https://atcoder.jp/contests/tupc2023/tasks/tupc2023_p,tupc2023,,,,,,,False
ac:tupc2024_a,atcoder,tupc2024_a,A. Inversions of PQ and QP,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_a,tupc2024,,,,,,,False
ac:tupc2024_b,atcoder,tupc2024_b,B. Matching Query,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_b,tupc2024,,,,,,,False
ac:tupc2024_c,atcoder,tupc2024_c,C. 2-Power Rush,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_c,tupc2024,,,,,,,False
ac:tupc2024_d,atcoder,tupc2024_d,D. Swap Counter,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_d,tupc2024,,,,,,,False
ac:tupc2024_e,atcoder,tupc2024_e,E. 010-11 Shorten,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_e,tupc2024,,,,,,,False
ac:tupc2024_f,atcoder,tupc2024_f,F. Another Long Sequence Inversion,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_f,tupc2024,,,,,,,False
ac:tupc2024_g,atcoder,tupc2024_g,G. Convex Hull of Intersections,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_g,tupc2024,,,,,,,False
ac:tupc2024_h,atcoder,tupc2024_h,H. 12 Grid,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_h,tupc2024,,,,,,,False
ac:tupc2024_i,atcoder,tupc2024_i,I. Small Steps,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_i,tupc2024,,,,,,,False
ac:tupc2024_j,atcoder,tupc2024_j,J. Median Operations,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_j,tupc2024,,,,,,,False
ac:tupc2024_k,atcoder,tupc2024_k,K. Shuffle and Max Bracket Score,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_k,tupc2024,,,,,,,False
ac:tupc2024_l,atcoder,tupc2024_l,L. Square Connection,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_l,tupc2024,,,,,,,False
ac:tupc2024_m,atcoder,tupc2024_m,M. Divide Digit String,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_m,tupc2024,,,,,,,False
ac:tupc2024_n,atcoder,tupc2024_n,N. Palindromic Path,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_n,tupc2024,,,,,,,False
ac:tupc2024_o,atcoder,tupc2024_o,O. Twin Contests,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_o,tupc2024,,,,,,,False
ac:tupc2024_p,atcoder,tupc2024_p,P. Adjacent Reset,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_p,tupc2024,,,,,,,False
ac:tupc2024_q,atcoder,tupc2024_q,Q. Make Intervals Disjoint,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_q,tupc2024,,,,,,,False
ac:tupc2024_r,atcoder,tupc2024_r,R. Bracket Game,https://atcoder.jp/contests/tupc2024/tasks/tupc2024_r,tupc2024,,,,,,,False
ac:typical90_a,atcoder,typical90_a,001. Yokan Party（★4）,https://atcoder.jp/contests/typical90/tasks/typical90_a,typical90,,,,,,,False
ac:typical90_aa,atcoder,typical90_aa,027. Sign Up Requests （★2）,https://atcoder.jp/contests/typical90/tasks/typical90_aa,typical90,,,,,,,False
ac:typical90_ab,atcoder,typical90_ab,028. Cluttered Paper（★4）,https://atcoder.jp/contests/typical90/tasks/typical90_ab,typical90,,,,,,,False
ac:typical90_ac,atcoder,typical90_ac,029. Long Bricks（★5）,https://atcoder.jp/contests/typical90/tasks/typical90_ac,typical90,,,,,,,False
ac:typical90_ad,atcoder,typical90_ad,030. K Factors（★5）,https://atcoder.jp/contests/typical90/tasks/typical90_ad,typical90,,,,,,,False
ac:typical90_ae,atcoder,typical90_ae,031. VS AtCoder（★6）,https://atcoder.jp/contests/typical90/tasks/typical90_ae,typical90,,,,,,,False
ac:typical90_af,atcoder,typical90_af,032. AtCoder Ekiden（★3）,https://atcoder.jp/contests/typical90/tasks/typical90_af,typical90,,,,,,,False
ac:typical90_ag,atcoder,typical90_ag,033. Not Too Bright（★2）,https://atcoder.jp/contests/typical90/tasks/typical90_ag,typical90,,,,,,,False
ac:typical90_ah,atcoder,typical90_ah,034. There are few types of elements（★4）,https://atcoder.jp/contests/typical90/tasks/typical90_ah,typical90,,,,,,,False
ac:typical90_ai,atcoder,typical90_ai,035. Preserve Connectivity（★7）,https://atcoder.jp/contests/typical90/tasks/typical90_ai,typical90,,,,,,,False
ac:typical90_aj,atcoder,typical90_aj,036. Max Manhattan Distance（★5）,https://atcoder.jp/contests/typical90/tasks/typical90_aj,typical90,,,,,,,False
ac:typical90_ak,atcoder,typical90_ak,037. Don't Leave the Spice（★5）,https://atcoder.jp/contests/typical90/tasks/typical90_ak,typical90,,,,,,,False
ac:typical90_al,atcoder,typical90_al,038. Large LCM（★3）,https://atcoder.jp/contests/typical90/tasks/typical90_al,typical90,,,,,,,False
ac:typical90_am,atcoder,typical90_am,039. Tree Distance（★5）,https://atcoder.jp/contests/typical90/tasks/typical90_am,typical90,,,,,,,False
ac:typical90_an,atcoder,typical90_an,040. Get More Money（★7）,https://atcoder.jp/contests/typical90/tasks/typical90_an,typical90,,,,,,,False
ac:typical90_ao,atcoder,typical90_ao,041. Piles in AtCoder Farm（★7）,https://atcoder.jp/contests/typical90/tasks/typical90_ao,typical90,,,,,,,False
ac:typical90_ap,atcoder,typical90_ap,042. Multiple of 9（★4）,https://atcoder.jp/contests/typical90/tasks/typical90_ap,typical90,,,,,,,False
ac:typical90_aq,atcoder,typical90_aq,043. Maze Challenge with Lack of Sleep（★4）,https://atcoder.jp/contests/typical90/tasks/typical90_aq,typical90,,,,,,,False
ac:typical90_ar,atcoder,typical90_ar,044. Shift and Swapping（★3）,https://atcoder.jp/contests/typical90/tasks/typical90_ar,typical90,,,,,,,False
ac:typical90_as,atcoder,typical90_as,045. Simple Grouping（★6）,https://atcoder.jp/contests/typical90/tasks/typical90_as,typical90,,,,,,,False
ac:typical90_at,atcoder,typical90_at,046. I Love 46（★3）,https://atcoder.jp/contests/typical90/tasks/typical90_at,typical90,,,,,,,False
ac:typical90_au,atcoder,typical90_au,047. Monochromatic Diagonal（★7）,https://atcoder.jp/contests/typical90/tasks/typical90_au,typical90,,,,,,,False
ac:typical90_av,atcoder,typical90_av,048. I will not drop out（★3）,https://atcoder.jp/contests/typical90/tasks/typical90_av,typical90,,,,,,,False
ac:typical90_aw,atcoder,typical90_aw,049. Flip Digits 2（★6）,https://atcoder.jp/contests/typical90/tasks/typical90_aw,typical90,,,,,,,False
ac:typical90_ax,atcoder,typical90_ax,050. Stair Jump（★3）,https://atcoder.jp/contests/typical90/tasks/typical90_ax,typical90,,,,,,,False
ac:typical90_ay,atcoder,typical90_ay,051. Typical Shop（★5）,https://atcoder.jp/contests/typical90/tasks/typical90_ay,typical90,,,,,,,False
ac:typical90_az,atcoder,typical90_az,052. Dice Product（★3）,https://atcoder.jp/contests/typical90/tasks/typical90_az,typical90,,,,,,,False
